time,Docked,pPrimed,Primed,Fusion,Transition 5
0.0539,9799.21,195.68,4.07,1.04,0.0
0.054,9799.16,195.73,4.07,1.04,0.0
0.0541,9799.22,195.68,4.06,1.04,0.0
0.0542,9799.3,195.59,4.07,1.04,0.0
0.0543,9799.25,195.64,4.07,1.04,0.0
0.0544,9799.17,195.73,4.06,1.04,0.0
0.0545,9799.09,195.8,4.07,1.04,0.0
0.0546,9799.07,195.8,4.09,1.04,0.0
0.0547,9799.1,195.78,4.08,1.04,0.0
0.0548,9799.11,195.74,4.11,1.04,0.0
0.0549,9799.12,195.75,4.09,1.04,0.0
0.055,9798.97,195.89,4.1,1.04,0.0
0.0551,9798.99,195.87,4.1,1.04,0.0
0.0552,9799.0,195.87,4.09,1.04,0.0
0.0553,9799.07,195.81,4.08,1.04,0.0
0.0554,9799.12,195.75,4.09,1.04,0.0
0.0555,9799.21,195.65,4.1,1.04,0.0
0.0556,9799.26,195.6,4.1,1.04,0.0
0.0557,9799.31,195.54,4.11,1.04,0.0
0.0558,9799.32,195.54,4.1,1.04,0.0
0.0559,9799.23,195.62,4.11,1.04,0.0
0.056,9799.19,195.67,4.1,1.04,0.0
0.0561,9799.21,195.65,4.1,1.04,0.0
0.0562,9799.26,195.6,4.1,1.04,0.0
0.0563,9799.43,195.43,4.1,1.04,0.0
0.0564,9799.48,195.38,4.1,1.04,0.0
0.0565,9799.47,195.39,4.1,1.04,0.0
0.0566,9799.46,195.4,4.1,1.04,0.0
0.0567,9799.5,195.34,4.12,1.04,0.0
0.0568,9799.54,195.3,4.12,1.04,0.0
0.0569,9799.66,195.21,4.09,1.04,0.0
0.057,9799.56,195.3,4.1,1.04,0.0
0.0571,9799.66,195.21,4.09,1.04,0.0
0.0572,9799.71,195.17,4.08,1.04,0.0
0.0573,9799.69,195.18,4.09,1.04,0.0
0.0574,9799.76,195.1,4.1,1.04,0.0
0.0575,9799.78,195.09,4.09,1.04,0.0
0.0576,9799.79,195.08,4.09,1.04,0.0
0.0577,9799.89,194.97,4.1,1.04,0.0
0.0578,9799.82,195.04,4.1,1.04,0.0
0.0579,9799.82,195.04,4.1,1.04,0.0
0.058,9799.71,195.15,4.1,1.04,0.0
0.0581,9799.76,195.1,4.1,1.04,0.0
0.0582,9799.79,195.08,4.09,1.04,0.0
0.0583,9799.86,195.03,4.07,1.04,0.0
0.0584,9799.84,195.04,4.08,1.04,0.0
0.0585,9799.77,195.1,4.09,1.04,0.0
0.0586,9799.79,195.09,4.08,1.04,0.0
0.0587,9799.87,195.02,4.07,1.04,0.0
0.0588,9799.84,195.04,4.08,1.04,0.0
0.0589,9799.97,194.93,4.06,1.04,0.0
0.059,9800.19,194.71,4.06,1.04,0.0
0.0591,9800.23,194.67,4.06,1.04,0.0
0.0592,9800.27,194.61,4.08,1.04,0.0
0.0593,9800.27,194.6,4.09,1.04,0.0
0.0594,9800.28,194.59,4.09,1.04,0.0
0.0595,9800.21,194.65,4.1,1.04,0.0
0.0596,9800.09,194.76,4.11,1.04,0.0
0.0597,9800.06,194.79,4.11,1.04,0.0
0.0598,9800.08,194.76,4.12,1.04,0.0
0.0599,9800.01,194.82,4.13,1.04,0.0
0.06,9800.02,194.81,4.13,1.04,0.0
0.0601,9800.07,194.76,4.13,1.04,0.0
0.0602,9800.1,194.73,4.13,1.04,0.0
0.0603,9800.2,194.64,4.12,1.04,0.0
0.0604,9800.2,194.63,4.13,1.04,0.0
0.0605,9800.11,194.72,4.13,1.04,0.0
0.0606,9800.16,194.68,4.12,1.04,0.0
0.0607,9800.26,194.57,4.13,1.04,0.0
0.0608,9800.39,194.46,4.11,1.04,0.0
0.0609,9800.31,194.54,4.11,1.04,0.0
0.061,9800.17,194.66,4.13,1.04,0.0
0.0611,9800.13,194.69,4.14,1.04,0.0
0.0612,9800.2,194.63,4.13,1.04,0.0
0.0613,9800.21,194.64,4.11,1.04,0.0
0.0614,9800.08,194.76,4.12,1.04,0.0
0.0615,9800.0,194.84,4.12,1.04,0.0
0.0616,9799.93,194.9,4.12,1.05,0.01
0.0617,9799.99,194.83,4.13,1.05,0.0
0.0618,9799.91,194.9,4.14,1.05,0.0
0.0619,9799.89,194.92,4.13,1.06,0.01
0.062,9799.75,195.08,4.11,1.06,0.0
0.0621,9799.77,195.06,4.11,1.06,0.0
0.0622,9799.77,195.07,4.1,1.06,0.0
0.0623,9799.78,195.05,4.11,1.06,0.0
0.0624,9799.87,194.96,4.11,1.06,0.0
0.0625,9799.84,194.97,4.13,1.06,0.0
0.0626,9799.89,194.93,4.12,1.06,0.0
0.0627,9799.83,194.99,4.12,1.06,0.0
0.0628,9799.84,194.96,4.14,1.06,0.0
0.0629,9799.84,194.96,4.14,1.06,0.0
0.063,9799.77,195.04,4.13,1.06,0.0
0.0631,9799.82,194.99,4.13,1.06,0.0
0.0632,9799.78,195.03,4.13,1.06,0.0
0.0633,9799.73,195.07,4.14,1.06,0.0
0.0634,9799.65,195.17,4.12,1.06,0.0
0.0635,9799.58,195.25,4.11,1.06,0.0
0.0636,9799.56,195.27,4.11,1.06,0.0
0.0637,9799.47,195.36,4.11,1.06,0.0
0.0638,9799.43,195.38,4.13,1.06,0.0
0.0639,9799.48,195.33,4.13,1.06,0.0
0.064,9799.48,195.33,4.13,1.06,0.0
0.0641,9799.47,195.35,4.12,1.06,0.0
0.0642,9799.57,195.25,4.12,1.06,0.0
0.0643,9799.61,195.2,4.13,1.06,0.0
0.0644,9799.55,195.26,4.13,1.06,0.0
0.0645,9799.66,195.14,4.14,1.06,0.0
0.0646,9799.68,195.12,4.14,1.06,0.0
0.0647,9799.64,195.17,4.13,1.06,0.0
0.0648,9799.66,195.14,4.14,1.06,0.0
0.0649,9799.71,195.09,4.14,1.06,0.0
0.065,9799.67,195.13,4.14,1.06,0.0
0.0651,9799.71,195.09,4.14,1.06,0.0
0.0652,9799.75,195.05,4.14,1.06,0.0
0.0653,9799.74,195.06,4.14,1.06,0.0
0.0654,9799.73,195.08,4.13,1.06,0.0
0.0655,9799.9,194.91,4.13,1.06,0.0
0.0656,9799.7,195.12,4.12,1.06,0.0
0.0657,9799.64,195.18,4.12,1.06,0.0
0.0658,9799.61,195.21,4.12,1.06,0.0
0.0659,9799.55,195.27,4.11,1.07,0.01
0.066,9799.55,195.26,4.12,1.07,0.0
0.0661,9799.64,195.17,4.12,1.07,0.0
0.0662,9799.58,195.23,4.11,1.08,0.01
0.0663,9799.69,195.12,4.11,1.08,0.0
0.0664,9799.62,195.2,4.1,1.08,0.0
0.0665,9799.54,195.28,4.1,1.08,0.0
0.0666,9799.48,195.33,4.11,1.08,0.0
0.0667,9799.48,195.33,4.11,1.08,0.0
0.0668,9799.43,195.37,4.12,1.08,0.0
0.0669,9799.49,195.3,4.13,1.08,0.0
0.067,9799.47,195.31,4.14,1.08,0.0
0.0671,9799.41,195.37,4.14,1.08,0.0
0.0672,9799.35,195.45,4.12,1.08,0.0
0.0673,9799.23,195.57,4.12,1.08,0.0
0.0674,9799.24,195.56,4.12,1.08,0.0
0.0675,9799.24,195.58,4.1,1.08,0.0
0.0676,9799.31,195.49,4.12,1.08,0.0
0.0677,9799.33,195.49,4.11,1.07,0.0
0.0678,9799.36,195.46,4.11,1.07,0.0
0.0679,9799.33,195.49,4.11,1.07,0.0
0.068,9799.35,195.45,4.13,1.07,0.0
0.0681,9799.33,195.48,4.12,1.07,0.0
0.0682,9799.28,195.52,4.13,1.07,0.0
0.0683,9799.29,195.51,4.13,1.07,0.0
0.0684,9799.33,195.47,4.12,1.08,0.01
0.0685,9799.35,195.46,4.11,1.08,0.0
0.0686,9799.32,195.49,4.11,1.08,0.0
0.0687,9799.36,195.43,4.13,1.08,0.0
0.0688,9799.44,195.36,4.12,1.08,0.0
0.0689,9799.42,195.39,4.11,1.08,0.0
0.069,9799.39,195.42,4.11,1.08,0.0
0.0691,9799.27,195.54,4.11,1.08,0.0
0.0692,9799.23,195.59,4.1,1.08,0.0
0.0693,9799.33,195.48,4.11,1.08,0.0
0.0694,9799.52,195.32,4.08,1.08,0.0
0.0695,9799.42,195.42,4.08,1.08,0.0
0.0696,9799.5,195.33,4.09,1.08,0.0
0.0697,9799.43,195.41,4.08,1.08,0.0
0.0698,9799.48,195.36,4.09,1.07,0.0
0.0699,9799.4,195.45,4.08,1.07,0.0
0.07,9799.43,195.42,4.08,1.07,0.0
0.0701,9799.42,195.43,4.08,1.07,0.0
0.0702,9799.57,195.27,4.09,1.07,0.0
0.0703,9799.72,195.1,4.11,1.07,0.0
0.0704,9799.69,195.14,4.11,1.06,0.0
0.0705,9799.73,195.1,4.11,1.06,0.0
0.0706,9799.63,195.2,4.11,1.06,0.0
0.0707,9799.65,195.2,4.09,1.06,0.0
0.0708,9799.58,195.27,4.09,1.06,0.0
0.0709,9799.56,195.29,4.09,1.06,0.0
0.071,9799.63,195.24,4.07,1.06,0.0
0.0711,9799.69,195.18,4.07,1.06,0.0
0.0712,9799.63,195.23,4.08,1.06,0.0
0.0713,9799.64,195.21,4.09,1.06,0.0
0.0714,9799.55,195.31,4.08,1.06,0.0
0.0715,9799.65,195.22,4.07,1.06,0.0
0.0716,9799.76,195.13,4.05,1.06,0.0
0.0717,9799.81,195.08,4.05,1.06,0.0
0.0718,9799.86,195.05,4.03,1.06,0.0
0.0719,9799.81,195.11,4.02,1.06,0.0
0.072,9799.8,195.12,4.02,1.06,0.0
0.0721,9799.79,195.13,4.02,1.06,0.0
0.0722,9799.87,195.06,4.01,1.06,0.0
0.0723,9799.95,194.97,4.02,1.06,0.0
0.0724,9799.82,195.09,4.03,1.06,0.0
0.0725,9799.7,195.22,4.02,1.06,0.0
0.0726,9799.66,195.26,4.02,1.06,0.0
0.0727,9799.52,195.4,4.02,1.06,0.0
0.0728,9799.37,195.55,4.02,1.06,0.0
0.0729,9799.32,195.6,4.02,1.06,0.0
0.073,9799.3,195.63,4.01,1.06,0.0
0.0731,9799.36,195.57,4.01,1.06,0.0
0.0732,9799.35,195.59,4.0,1.06,0.0
0.0733,9799.26,195.68,4.0,1.06,0.0
0.0734,9799.23,195.73,3.98,1.06,0.0
0.0735,9799.36,195.61,3.97,1.06,0.0
0.0736,9799.36,195.6,3.98,1.06,0.0
0.0737,9799.31,195.65,3.98,1.06,0.0
0.0738,9799.15,195.81,3.98,1.06,0.0
0.0739,9799.21,195.75,3.98,1.06,0.0
0.074,9799.2,195.76,3.98,1.06,0.0
0.0741,9799.06,195.89,3.99,1.06,0.0
0.0742,9799.08,195.88,3.98,1.06,0.0
0.0743,9799.16,195.82,3.96,1.06,0.0
0.0744,9799.14,195.84,3.96,1.06,0.0
0.0745,9799.11,195.87,3.95,1.07,0.01
0.0746,9799.28,195.71,3.94,1.07,0.0
0.0747,9799.45,195.53,3.95,1.07,0.0
0.0748,9799.51,195.47,3.95,1.07,0.0
0.0749,9799.48,195.48,3.97,1.07,0.0
0.075,9799.5,195.47,3.96,1.07,0.0
0.0751,9799.45,195.52,3.96,1.07,0.0
0.0752,9799.45,195.51,3.97,1.07,0.0
0.0753,9799.3,195.67,3.96,1.07,0.0
0.0754,9799.22,195.75,3.96,1.07,0.0
0.0755,9799.09,195.87,3.97,1.07,0.0
0.0756,9799.12,195.83,3.98,1.07,0.0
0.0757,9799.14,195.78,4.01,1.07,0.0
0.0758,9799.18,195.73,4.02,1.07,0.0
0.0759,9799.27,195.63,4.03,1.07,0.0
0.076,9799.3,195.59,4.04,1.07,0.0
0.0761,9799.29,195.6,4.04,1.07,0.0
0.0762,9799.27,195.61,4.05,1.07,0.0
0.0763,9799.23,195.65,4.05,1.07,0.0
0.0764,9799.18,195.71,4.04,1.07,0.0
0.0765,9799.14,195.75,4.04,1.07,0.0
0.0766,9799.17,195.71,4.05,1.07,0.0
0.0767,9799.19,195.69,4.05,1.07,0.0
0.0768,9799.09,195.77,4.07,1.07,0.0
0.0769,9799.25,195.61,4.07,1.07,0.0
0.077,9799.19,195.69,4.05,1.07,0.0
0.0771,9799.17,195.71,4.05,1.07,0.0
0.0772,9799.14,195.75,4.04,1.07,0.0
0.0773,9799.05,195.87,4.01,1.07,0.0
0.0774,9799.0,195.94,3.99,1.07,0.0
0.0775,9798.98,195.97,3.98,1.07,0.0
0.0776,9798.96,195.98,3.99,1.07,0.0
0.0777,9799.03,195.91,3.99,1.07,0.0
0.0778,9798.97,195.97,3.99,1.07,0.0
0.0779,9798.97,195.97,3.99,1.07,0.0
0.078,9798.99,195.94,4.0,1.07,0.0
0.0781,9798.96,195.97,4.0,1.07,0.0
0.0782,9798.97,195.96,4.0,1.07,0.0
0.0783,9798.97,195.93,4.03,1.07,0.0
0.0784,9798.95,195.96,4.02,1.07,0.0
0.0785,9798.85,196.07,4.01,1.07,0.0
0.0786,9798.9,196.04,3.99,1.07,0.0
0.0787,9798.96,195.98,3.99,1.07,0.0
0.0788,9798.83,196.13,3.97,1.07,0.0
0.0789,9798.9,196.05,3.98,1.07,0.0
0.079,9798.95,195.98,4.0,1.07,0.0
0.0791,9798.97,195.94,4.02,1.07,0.0
0.0792,9798.98,195.94,4.01,1.07,0.0
0.0793,9799.1,195.82,4.01,1.07,0.0
0.0794,9799.09,195.85,3.99,1.07,0.0
0.0795,9799.15,195.79,3.99,1.07,0.0
0.0796,9799.27,195.69,3.98,1.06,0.0
0.0797,9799.33,195.63,3.98,1.06,0.0
0.0798,9799.38,195.57,3.99,1.06,0.0
0.0799,9799.43,195.53,3.98,1.06,0.0
0.08,9799.44,195.52,3.98,1.06,0.0
0.0801,9799.33,195.63,3.98,1.06,0.0
0.0802,9799.37,195.61,3.96,1.06,0.0
0.0803,9799.36,195.61,3.97,1.06,0.0
0.0804,9799.35,195.61,3.98,1.06,0.0
0.0805,9799.31,195.64,3.99,1.06,0.0
0.0806,9799.21,195.73,4.0,1.06,0.0
0.0807,9799.3,195.64,4.0,1.06,0.0
0.0808,9799.29,195.65,4.0,1.06,0.0
0.0809,9799.31,195.61,4.02,1.06,0.0
0.081,9799.24,195.68,4.02,1.06,0.0
0.0811,9799.28,195.65,4.01,1.06,0.0
0.0812,9799.35,195.59,4.0,1.06,0.0
0.0813,9799.32,195.61,4.01,1.06,0.0
0.0814,9799.32,195.58,4.04,1.06,0.0
0.0815,9799.29,195.59,4.06,1.06,0.0
0.0816,9799.4,195.49,4.05,1.06,0.0
0.0817,9799.36,195.51,4.07,1.06,0.0
0.0818,9799.49,195.4,4.05,1.06,0.0
0.0819,9799.47,195.42,4.05,1.06,0.0
0.082,9799.45,195.43,4.06,1.06,0.0
0.0821,9799.43,195.44,4.07,1.06,0.0
0.0822,9799.47,195.43,4.03,1.07,0.01
0.0823,9799.45,195.45,4.03,1.07,0.0
0.0824,9799.42,195.48,4.03,1.07,0.0
0.0825,9799.48,195.42,4.03,1.07,0.0
0.0826,9799.57,195.32,4.04,1.07,0.0
0.0827,9799.59,195.31,4.03,1.07,0.0
0.0828,9799.5,195.39,4.04,1.07,0.0
0.0829,9799.64,195.25,4.04,1.07,0.0
0.083,9799.56,195.34,4.03,1.07,0.0
0.0831,9799.59,195.28,4.06,1.07,0.0
0.0832,9799.65,195.24,4.04,1.07,0.0
0.0833,9799.75,195.14,4.04,1.07,0.0
0.0834,9799.72,195.15,4.06,1.07,0.0
0.0835,9799.73,195.15,4.05,1.07,0.0
0.0836,9799.84,195.04,4.05,1.07,0.0
0.0837,9799.8,195.07,4.06,1.07,0.0
0.0838,9799.95,194.91,4.07,1.07,0.0
0.0839,9799.75,195.11,4.07,1.07,0.0
0.084,9799.69,195.16,4.08,1.07,0.0
0.0841,9799.68,195.17,4.08,1.07,0.0
0.0842,9799.69,195.16,4.08,1.07,0.0
0.0843,9799.63,195.21,4.09,1.07,0.0
0.0844,9799.66,195.18,4.09,1.07,0.0
0.0845,9799.69,195.14,4.1,1.07,0.0
0.0846,9799.54,195.29,4.1,1.07,0.0
0.0847,9799.56,195.27,4.1,1.07,0.0
0.0848,9799.43,195.41,4.09,1.07,0.0
0.0849,9799.41,195.42,4.1,1.07,0.0
0.085,9799.36,195.48,4.09,1.07,0.0
0.0851,9799.42,195.43,4.08,1.07,0.0
0.0852,9799.47,195.38,4.08,1.07,0.0
0.0853,9799.55,195.31,4.07,1.07,0.0
0.0854,9799.52,195.34,4.07,1.07,0.0
0.0855,9799.34,195.52,4.07,1.07,0.0
0.0856,9799.34,195.52,4.07,1.07,0.0
0.0857,9799.49,195.36,4.08,1.07,0.0
0.0858,9799.42,195.42,4.09,1.07,0.0
0.0859,9799.29,195.55,4.09,1.07,0.0
0.086,9799.29,195.54,4.1,1.07,0.0
0.0861,9799.31,195.54,4.08,1.07,0.0
0.0862,9799.22,195.64,4.07,1.07,0.0
0.0863,9799.15,195.71,4.06,1.08,0.01
0.0864,9799.27,195.6,4.05,1.08,0.0
0.0865,9799.27,195.61,4.05,1.07,0.0
0.0866,9799.38,195.48,4.07,1.07,0.0
0.0867,9799.36,195.49,4.08,1.07,0.0
0.0868,9799.28,195.57,4.08,1.07,0.0
0.0869,9799.21,195.65,4.07,1.07,0.0
0.087,9799.26,195.6,4.07,1.07,0.0
0.0871,9799.32,195.55,4.06,1.07,0.0
0.0872,9799.31,195.55,4.07,1.07,0.0
0.0873,9799.27,195.6,4.06,1.07,0.0
0.0874,9799.14,195.73,4.06,1.07,0.0
0.0875,9799.23,195.63,4.07,1.07,0.0
0.0876,9799.29,195.56,4.08,1.07,0.0
0.0877,9799.24,195.61,4.08,1.07,0.0
0.0878,9799.13,195.72,4.08,1.07,0.0
0.0879,9799.03,195.85,4.05,1.07,0.0
0.088,9798.91,195.97,4.05,1.07,0.0
0.0881,9798.84,196.05,4.04,1.07,0.0
0.0882,9798.83,196.07,4.03,1.07,0.0
0.0883,9798.95,195.96,4.02,1.07,0.0
0.0884,9798.93,195.97,4.03,1.07,0.0
0.0885,9798.88,196.02,4.03,1.07,0.0
0.0886,9798.85,196.06,4.02,1.07,0.0
0.0887,9798.9,196.01,4.02,1.07,0.0
0.0888,9798.91,195.99,4.03,1.07,0.0
0.0889,9798.84,196.07,4.02,1.07,0.0
0.089,9798.92,195.99,4.02,1.07,0.0
0.0891,9798.94,195.97,4.02,1.07,0.0
0.0892,9798.93,195.99,4.01,1.07,0.0
0.0893,9798.89,196.04,4.0,1.07,0.0
0.0894,9798.82,196.1,4.01,1.07,0.0
0.0895,9798.89,196.03,4.01,1.07,0.0
0.0896,9798.88,196.02,4.03,1.07,0.0
0.0897,9798.88,196.02,4.03,1.07,0.0
0.0898,9798.9,196.02,4.01,1.07,0.0
0.0899,9799.03,195.9,4.0,1.07,0.0
0.09,9799.0,195.93,4.0,1.07,0.0
0.0901,9799.08,195.86,3.99,1.07,0.0
0.0902,9799.24,195.7,3.99,1.07,0.0
0.0903,9799.12,195.82,3.99,1.07,0.0
0.0904,9799.2,195.75,3.98,1.07,0.0
0.0905,9799.12,195.83,3.98,1.07,0.0
0.0906,9799.12,195.83,3.98,1.07,0.0
0.0907,9799.11,195.84,3.98,1.07,0.0
0.0908,9799.19,195.76,3.98,1.07,0.0
0.0909,9799.14,195.81,3.98,1.07,0.0
0.091,9799.18,195.76,3.99,1.07,0.0
0.0911,9799.26,195.66,4.01,1.07,0.0
0.0912,9799.13,195.79,4.01,1.07,0.0
0.0913,9799.19,195.73,4.01,1.07,0.0
0.0914,9799.13,195.79,4.01,1.07,0.0
0.0915,9799.17,195.76,4.0,1.07,0.0
0.0916,9799.18,195.77,3.98,1.07,0.0
0.0917,9799.18,195.77,3.98,1.07,0.0
0.0918,9799.09,195.86,3.98,1.07,0.0
0.0919,9799.09,195.87,3.97,1.07,0.0
0.092,9799.22,195.74,3.97,1.07,0.0
0.0921,9799.17,195.8,3.96,1.07,0.0
0.0922,9799.26,195.71,3.96,1.07,0.0
0.0923,9799.14,195.83,3.96,1.07,0.0
0.0924,9799.32,195.65,3.96,1.07,0.0
0.0925,9799.25,195.72,3.96,1.07,0.0
0.0926,9799.24,195.73,3.96,1.07,0.0
0.0927,9799.23,195.74,3.96,1.07,0.0
0.0928,9799.12,195.84,3.97,1.07,0.0
0.0929,9799.15,195.78,4.0,1.07,0.0
0.093,9799.04,195.9,3.99,1.07,0.0
0.0931,9798.99,195.95,3.99,1.07,0.0
0.0932,9798.98,195.95,4.0,1.07,0.0
0.0933,9798.87,196.07,3.99,1.07,0.0
0.0934,9798.82,196.14,3.97,1.07,0.0
0.0935,9798.73,196.24,3.96,1.07,0.0
0.0936,9798.71,196.27,3.95,1.07,0.0
0.0937,9798.75,196.23,3.95,1.07,0.0
0.0938,9798.69,196.31,3.93,1.07,0.0
0.0939,9798.61,196.38,3.94,1.07,0.0
0.094,9798.69,196.28,3.96,1.07,0.0
0.0941,9798.57,196.39,3.97,1.07,0.0
0.0942,9798.64,196.36,3.94,1.06,0.0
0.0943,9798.65,196.31,3.98,1.06,0.0
0.0944,9798.61,196.35,3.98,1.06,0.0
0.0945,9798.48,196.47,3.99,1.06,0.0
0.0946,9798.45,196.51,3.98,1.06,0.0
0.0947,9798.61,196.34,3.99,1.06,0.0
0.0948,9798.56,196.39,3.99,1.06,0.0
0.0949,9798.43,196.52,3.99,1.06,0.0
0.095,9798.35,196.61,3.98,1.06,0.0
0.0951,9798.48,196.49,3.97,1.06,0.0
0.0952,9798.58,196.39,3.97,1.06,0.0
0.0953,9798.56,196.4,3.98,1.06,0.0
0.0954,9798.54,196.41,3.99,1.06,0.0
0.0955,9798.43,196.53,3.98,1.06,0.0
0.0956,9798.56,196.37,4.01,1.06,0.0
0.0957,9798.57,196.37,4.0,1.06,0.0
0.0958,9798.48,196.47,3.99,1.06,0.0
0.0959,9798.44,196.5,4.0,1.06,0.0
0.096,9798.44,196.5,4.0,1.06,0.0
0.0961,9798.41,196.52,4.01,1.06,0.0
0.0962,9798.4,196.53,4.01,1.06,0.0
0.0963,9798.39,196.55,4.0,1.06,0.0
0.0964,9798.41,196.54,3.99,1.06,0.0
0.0965,9798.41,196.54,3.99,1.06,0.0
0.0966,9798.55,196.39,4.0,1.06,0.0
0.0967,9798.59,196.36,3.99,1.06,0.0
0.0968,9798.61,196.36,3.97,1.06,0.0
0.0969,9798.64,196.34,3.96,1.06,0.0
0.097,9798.48,196.5,3.96,1.06,0.0
0.0971,9798.65,196.36,3.93,1.06,0.0
0.0972,9798.55,196.46,3.93,1.06,0.0
0.0973,9798.58,196.43,3.93,1.06,0.0
0.0974,9798.65,196.36,3.93,1.06,0.0
0.0975,9798.72,196.28,3.94,1.06,0.0
0.0976,9798.84,196.18,3.92,1.06,0.0
0.0977,9798.74,196.28,3.92,1.06,0.0
0.0978,9798.78,196.24,3.92,1.06,0.0
0.0979,9798.77,196.24,3.93,1.06,0.0
0.098,9798.81,196.2,3.93,1.06,0.0
0.0981,9798.84,196.19,3.91,1.06,0.0
0.0982,9798.66,196.36,3.92,1.06,0.0
0.0983,9798.64,196.41,3.89,1.06,0.0
0.0984,9798.66,196.39,3.89,1.06,0.0
0.0985,9798.71,196.35,3.88,1.06,0.0
0.0986,9798.65,196.38,3.91,1.06,0.0
0.0987,9798.68,196.35,3.91,1.06,0.0
0.0988,9798.58,196.47,3.89,1.06,0.0
0.0989,9798.51,196.54,3.89,1.06,0.0
0.099,9798.6,196.45,3.89,1.06,0.0
0.0991,9798.69,196.36,3.89,1.06,0.0
0.0992,9798.68,196.36,3.9,1.06,0.0
0.0993,9798.58,196.45,3.91,1.06,0.0
0.0994,9798.66,196.36,3.92,1.06,0.0
0.0995,9798.59,196.43,3.92,1.06,0.0
0.0996,9798.62,196.41,3.91,1.06,0.0
0.0997,9798.68,196.34,3.92,1.06,0.0
0.0998,9798.6,196.45,3.89,1.06,0.0
0.0999,9798.59,196.45,3.9,1.06,0.0
0.1,9798.61,196.43,3.9,1.06,0.0
0.1001,9664.84,325.75,8.22,1.19,0.13
0.1002,9418.78,555.65,23.74,1.83,0.64
0.1003,9136.49,810.4,49.85,3.26,1.43
0.1004,8835.51,1075.79,82.95,5.75,2.49
0.1005,8540.16,1328.5,121.66,9.68,3.93
0.1006,8273.86,1545.51,166.3,14.33,4.65
0.1007,8019.33,1746.82,213.45,20.4,6.07
0.1008,7784.42,1925.71,261.92,27.95,7.58
0.1009,7570.96,2081.67,310.91,36.46,8.51
0.101,7377.3,2219.28,358.6,44.82,8.36
0.1011,7196.18,2344.93,404.21,54.68,9.86
0.1012,7033.99,2452.55,448.91,64.55,9.88
0.1013,6884.19,2549.25,491.66,74.9,10.35
0.1014,6748.47,2631.9,534.05,85.58,10.69
0.1015,6624.4,2705.15,574.18,96.27,10.71
0.1016,6512.25,2768.78,611.75,107.22,10.97
0.1017,6410.3,2824.51,647.44,117.75,10.53
0.1018,6314.65,2877.09,680.24,128.02,10.28
0.1019,6224.78,2926.33,710.81,138.08,10.1
0.102,6143.67,2967.59,740.46,148.28,10.21
0.1021,6068.73,3005.9,767.57,157.8,9.54
0.1022,6001.37,3038.39,792.9,167.34,9.56
0.1023,5938.05,3068.69,817.08,176.18,8.87
0.1024,5879.98,3094.97,840.19,184.86,8.68
0.1025,5826.39,3119.08,861.51,193.02,8.17
0.1026,5777.47,3140.56,881.26,200.71,7.7
0.1027,5733.0,3159.71,899.36,207.93,7.28
0.1028,5691.8,3175.67,917.55,214.98,7.06
0.1029,5653.98,3191.72,932.11,222.19,7.24
0.103,5619.81,3204.48,946.96,228.75,6.6
0.1031,5587.09,3217.42,960.32,235.17,6.44
0.1032,5557.49,3228.41,973.4,240.7,5.56
0.1033,5530.46,3238.9,984.21,246.43,5.76
0.1034,5505.33,3248.29,994.75,251.63,5.24
0.1035,5481.67,3256.29,1005.02,257.02,5.41
0.1036,5461.05,3263.83,1013.27,261.85,4.85
0.1037,5442.62,3269.43,1021.82,266.13,4.32
0.1038,5425.47,3274.13,1030.05,270.35,4.28
0.1039,5408.85,3279.17,1037.78,274.2,3.88
0.104,5395.02,3283.09,1044.18,277.71,3.56
0.1041,5381.73,3287.11,1050.08,281.08,3.37
0.1042,5369.11,3291.29,1055.13,284.47,3.42
0.1043,5358.13,3294.25,1060.3,287.32,2.88
0.1044,5347.8,3297.01,1064.7,290.49,3.2
0.1045,5338.87,3298.8,1069.39,292.94,2.48
0.1046,5331.04,3299.83,1073.74,295.39,2.49
0.1047,5324.13,3301.26,1076.75,297.86,2.49
0.1048,5317.44,3302.72,1079.68,300.16,2.31
0.1049,5311.71,3303.42,1082.58,302.29,2.16
0.105,5306.29,3304.77,1084.57,304.37,2.13
0.1051,5302.01,3304.72,1087.15,306.12,1.76
0.1052,5298.04,3304.98,1089.25,307.73,1.64
0.1053,5294.75,3304.86,1090.93,309.46,1.77
0.1054,5291.89,3304.39,1092.47,311.25,1.82
0.1055,5289.73,3303.76,1093.86,312.65,1.44
0.1056,5287.96,3303.05,1094.88,314.11,1.5
0.1057,5286.1,3302.75,1095.72,315.43,1.37
0.1058,5285.42,3301.42,1096.32,316.84,1.45
0.1059,5284.85,3300.2,1097.03,317.92,1.1
0.106,5284.99,3298.28,1097.68,319.05,1.15
0.1061,5285.25,3296.8,1097.92,320.03,1.02
0.1062,5285.35,3295.56,1097.98,321.11,1.09
0.1063,5286.2,3293.86,1097.75,322.19,1.12
0.1064,5286.46,3292.63,1097.92,322.99,0.82
0.1065,5287.95,3290.74,1097.54,323.77,0.81
0.1066,5289.32,3289.01,1097.29,324.38,0.66
0.1067,5290.77,3287.38,1096.78,325.07,0.71
0.1068,5292.77,3285.59,1096.0,325.64,0.66
0.1069,5295.46,3282.49,1095.86,326.19,0.6
0.107,5297.78,3279.92,1095.6,326.7,0.55
0.1071,5300.12,3277.61,1095.14,327.13,0.43
0.1072,5303.13,3274.72,1094.47,327.68,0.61
0.1073,5305.75,3272.35,1093.74,328.16,0.49
